Solar profiles by country ,,,,
1kWp ,,,,
JRC ,,,,
country,azimuth,date,hour,Value
Netherlands,0,03/04/2023,9,0.71604
Netherlands,0,03/04/2023,10,0.81891
Netherlands,0,03/04/2023,11,0.85993
Netherlands,0,03/04/2023,12,0.83863
Netherlands,0,03/04/2023,13,0.75758
Netherlands,0,03/04/2023,14,0.61805
Netherlands,0,03/04/2023,15,0.42923
Netherlands,0,03/04/2023,16,0.20487
Netherlands,0,03/04/2023,17,0.02489
Netherlands,0,03/04/2023,18,0
Netherlands,0,03/04/2023,19,0
Netherlands,0,03/04/2023,20,0
Netherlands,0,03/04/2023,21,0
Netherlands,0,03/04/2023,22,0
Netherlands,0,03/04/2023,23,0
Netherlands,0,04/04/2023,0,0
Netherlands,0,04/04/2023,1,0
Netherlands,0,04/04/2023,2,0
Netherlands,0,04/04/2023,3,0
Netherlands,0,04/04/2023,4,0
Netherlands,0,04/04/2023,5,0.00303
Netherlands,0,04/04/2023,6,0.1136
Netherlands,0,04/04/2023,7,0.3267
Netherlands,0,04/04/2023,8,0.51453
Netherlands,0,04/04/2023,9,0.67578
Netherlands,0,04/04/2023,10,0.77783
Netherlands,0,04/04/2023,11,0.81248
Netherlands,0,04/04/2023,12,0.74583
Netherlands,0,04/04/2023,13,0.65872
Netherlands,0,04/04/2023,14,0.57495
Netherlands,0,04/04/2023,15,0.40467
Netherlands,0,04/04/2023,16,0.20202
Netherlands,0,04/04/2023,17,0.02566
Netherlands,0,04/04/2023,18,0
Netherlands,0,04/04/2023,19,0
Netherlands,0,04/04/2023,20,0
Netherlands,0,04/04/2023,21,0
Netherlands,0,04/04/2023,22,0
Netherlands,0,04/04/2023,23,0
Netherlands,0,05/04/2023,0,0
Netherlands,0,05/04/2023,1,0
Netherlands,0,05/04/2023,2,0
Netherlands,0,05/04/2023,3,0
Netherlands,0,05/04/2023,4,0
Netherlands,0,05/04/2023,5,0.00363
Netherlands,0,05/04/2023,6,0.11733
Netherlands,0,05/04/2023,7,0.33746
Netherlands,0,05/04/2023,8,0.53257
Netherlands,0,05/04/2023,9,0.67748
Netherlands,0,05/04/2023,10,0.7716
Netherlands,0,05/04/2023,11,0.80277
Netherlands,0,05/04/2023,12,0.781
Netherlands,0,05/04/2023,13,0.68799
Netherlands,0,05/04/2023,14,0.45722
Netherlands,0,05/04/2023,15,0.36172
Netherlands,0,05/04/2023,16,0.17608
Netherlands,0,05/04/2023,17,0.02747
Netherlands,0,05/04/2023,18,0
Netherlands,0,05/04/2023,19,0
Netherlands,0,05/04/2023,20,0
Netherlands,0,05/04/2023,21,0
Netherlands,0,05/04/2023,22,0
Netherlands,0,05/04/2023,23,0
Netherlands,0,06/04/2023,0,0
Netherlands,0,06/04/2023,1,0
Netherlands,0,06/04/2023,2,0
Netherlands,0,06/04/2023,3,0
Netherlands,0,06/04/2023,4,0
Netherlands,0,06/04/2023,5,0.00557
Netherlands,0,06/04/2023,6,0.03738
Netherlands,0,06/04/2023,7,0.09541
Netherlands,0,06/04/2023,8,0.17804
Netherlands,0,06/04/2023,9,0.17112
Netherlands,0,06/04/2023,10,0.1415
Netherlands,0,06/04/2023,11,0.08316
Netherlands,0,06/04/2023,12,0.05462
Netherlands,0,06/04/2023,13,0.05107
Netherlands,0,06/04/2023,14,0.02699
Netherlands,0,06/04/2023,15,0.02623
Netherlands,0,06/04/2023,16,0.00678
Netherlands,0,06/04/2023,17,0.00068
Netherlands,0,06/04/2023,18,0
Netherlands,0,06/04/2023,19,0
Netherlands,0,06/04/2023,20,0
Netherlands,0,06/04/2023,21,0
Netherlands,0,06/04/2023,22,0
Netherlands,0,06/04/2023,23,0
Netherlands,0,07/04/2023,0,0
Netherlands,0,07/04/2023,1,0
Netherlands,0,07/04/2023,2,0
Netherlands,0,07/04/2023,3,0
Netherlands,0,07/04/2023,4,0
Netherlands,0,07/04/2023,5,0.00231
Netherlands,0,07/04/2023,6,0.02489
Netherlands,0,07/04/2023,7,0.13883
Netherlands,0,07/04/2023,8,0.15091
Netherlands,0,07/04/2023,9,0.12497
Netherlands,0,07/04/2023,10,0.13724
Netherlands,0,07/04/2023,11,0.13101
Netherlands,0,07/04/2023,12,0.1135
Netherlands,0,07/04/2023,13,0.10506
Netherlands,0,07/04/2023,14,0.09656
Netherlands,0,07/04/2023,15,0.05553
Netherlands,0,07/04/2023,16,0.03301
Netherlands,0,07/04/2023,17,0.00691
Netherlands,0,07/04/2023,18,0
Netherlands,0,07/04/2023,19,0
Netherlands,0,07/04/2023,20,0
Netherlands,0,07/04/2023,21,0
Netherlands,0,07/04/2023,22,0
Netherlands,0,07/04/2023,23,0
Netherlands,0,08/04/2023,0,0
Netherlands,0,08/04/2023,1,0
Netherlands,0,08/04/2023,2,0
Netherlands,0,08/04/2023,3,0
Netherlands,0,08/04/2023,4,0
Netherlands,0,08/04/2023,5,0.00342
Netherlands,0,08/04/2023,6,0.09731
Netherlands,0,08/04/2023,7,0.25936
Netherlands,0,08/04/2023,8,0.47132
Netherlands,0,08/04/2023,9,0.64422
Netherlands,0,08/04/2023,10,0.74862
Netherlands,0,08/04/2023,11,0.78135
Netherlands,0,08/04/2023,12,0.76872
Netherlands,0,08/04/2023,13,0.70227
Netherlands,0,08/04/2023,14,0.57147
Netherlands,0,08/04/2023,15,0.37015
Netherlands,0,08/04/2023,16,0.1672
Netherlands,0,08/04/2023,17,0.02699
Netherlands,0,08/04/2023,18,0
Netherlands,0,08/04/2023,19,0
Netherlands,0,08/04/2023,20,0
Netherlands,0,08/04/2023,21,0
Netherlands,0,08/04/2023,22,0
Netherlands,0,08/04/2023,23,0
Netherlands,0,09/04/2023,0,0
Netherlands,0,09/04/2023,1,0
Netherlands,0,09/04/2023,2,0
Netherlands,0,09/04/2023,3,0
Netherlands,0,09/04/2023,4,0
Netherlands,0,09/04/2023,5,0.00259
Netherlands,0,09/04/2023,6,0.04875
Netherlands,0,09/04/2023,7,0.11007
Netherlands,0,09/04/2023,8,0.17239
Netherlands,0,09/04/2023,9,0.29868
Netherlands,0,09/04/2023,10,0.28061
Netherlands,0,09/04/2023,11,0.26164
Netherlands,0,09/04/2023,12,0.27629
Netherlands,0,09/04/2023,13,0.24903
Netherlands,0,09/04/2023,14,0.1605
Netherlands,0,09/04/2023,15,0.16903
Netherlands,0,09/04/2023,16,0.10384
Netherlands,0,09/04/2023,17,0.0223
Netherlands,0,09/04/2023,18,0
Netherlands,0,09/04/2023,19,0
Netherlands,0,09/04/2023,20,0
Netherlands,0,09/04/2023,21,0
Netherlands,0,09/04/2023,22,0
Netherlands,0,09/04/2023,23,0
Netherlands,0,10/04/2023,0,0
Netherlands,0,10/04/2023,1,0
Netherlands,0,10/04/2023,2,0
Netherlands,0,10/04/2023,3,0
Netherlands,0,10/04/2023,4,0
Netherlands,0,10/04/2023,5,0.00993
Netherlands,0,10/04/2023,6,0.06954
Netherlands,0,10/04/2023,7,0.15916
Netherlands,0,10/04/2023,8,0.18386
Netherlands,0,10/04/2023,9,0.27587
Netherlands,0,10/04/2023,10,0.41034
Netherlands,0,10/04/2023,11,0.61142
Netherlands,0,10/04/2023,12,0.29072
Netherlands,0,10/04/2023,13,0.12072
Netherlands,0,10/04/2023,14,0.04368
Netherlands,0,10/04/2023,15,0.01167
Netherlands,0,10/04/2023,16,0.00302
Netherlands,0,10/04/2023,17,0.00518
Netherlands,0,10/04/2023,18,0
Netherlands,0,10/04/2023,19,0
Netherlands,0,10/04/2023,20,0
Netherlands,0,10/04/2023,21,0
Netherlands,0,10/04/2023,22,0
Netherlands,0,10/04/2023,23,0
Netherlands,0,11/04/2023,0,0
Netherlands,0,11/04/2023,1,0
Netherlands,0,11/04/2023,2,0
Netherlands,0,11/04/2023,3,0
Netherlands,0,11/04/2023,4,0
Netherlands,0,11/04/2023,5,0.00719
Netherlands,0,11/04/2023,6,0.11981
Netherlands,0,11/04/2023,7,0.29396
Netherlands,0,11/04/2023,8,0.48311
Netherlands,0,11/04/2023,9,0.62755
Netherlands,0,11/04/2023,10,0.7731
Netherlands,0,11/04/2023,11,0.77963
Netherlands,0,11/04/2023,12,0.83022
Netherlands,0,11/04/2023,13,0.65995
Netherlands,0,11/04/2023,14,0.62987
Netherlands,0,11/04/2023,15,0.42389
Netherlands,0,11/04/2023,16,0.20602
Netherlands,0,11/04/2023,17,0.03682
Netherlands,0,11/04/2023,18,0
Netherlands,0,11/04/2023,19,0
Netherlands,0,11/04/2023,20,0
Netherlands,0,11/04/2023,21,0
Netherlands,0,11/04/2023,22,0
Netherlands,0,11/04/2023,23,0
Netherlands,0,12/04/2023,0,0
Netherlands,0,12/04/2023,1,0
Netherlands,0,12/04/2023,2,0
Netherlands,0,12/04/2023,3,0
Netherlands,0,12/04/2023,4,0
Netherlands,0,12/04/2023,5,0
Netherlands,0,12/04/2023,6,0.01609
Netherlands,0,12/04/2023,7,0.09742
Netherlands,0,12/04/2023,8,0.19355
Netherlands,0,12/04/2023,9,0.22912
Netherlands,0,12/04/2023,10,0.48777
Netherlands,0,12/04/2023,11,0.55511
Netherlands,0,12/04/2023,12,0.58145
Netherlands,0,12/04/2023,13,0.50587
Netherlands,0,12/04/2023,14,0.27954
Netherlands,0,12/04/2023,15,0.30335
Netherlands,0,12/04/2023,16,0.09556
Netherlands,0,12/04/2023,17,0.03118
Netherlands,0,12/04/2023,18,0
Netherlands,0,12/04/2023,19,0
Netherlands,0,12/04/2023,20,0
Netherlands,0,12/04/2023,21,0
Netherlands,0,12/04/2023,22,0
Netherlands,0,12/04/2023,23,0
Netherlands,0,13/04/2023,0,0
Netherlands,0,13/04/2023,1,0
Netherlands,0,13/04/2023,2,0
Netherlands,0,13/04/2023,3,0
Netherlands,0,13/04/2023,4,0
Netherlands,0,13/04/2023,5,0.00606
Netherlands,0,13/04/2023,6,0.09254
Netherlands,0,13/04/2023,7,0.15948
Netherlands,0,13/04/2023,8,0.37635
Netherlands,0,13/04/2023,9,0.47528
Netherlands,0,13/04/2023,10,0.60014
Netherlands,0,13/04/2023,11,0.69889
Netherlands,0,13/04/2023,12,0.67678
Netherlands,0,13/04/2023,13,0.68199
Netherlands,0,13/04/2023,14,0.55526
Netherlands,0,13/04/2023,15,0.41473
Netherlands,0,13/04/2023,16,0.21256
Netherlands,0,13/04/2023,17,0.03457
Netherlands,0,13/04/2023,18,0
Netherlands,0,13/04/2023,19,0
Netherlands,0,13/04/2023,20,0
Netherlands,0,13/04/2023,21,0
Netherlands,0,13/04/2023,22,0
Netherlands,0,13/04/2023,23,0
Netherlands,0,14/04/2023,0,0
Netherlands,0,14/04/2023,1,0
Netherlands,0,14/04/2023,2,0
Netherlands,0,14/04/2023,3,0
Netherlands,0,14/04/2023,4,0
Netherlands,0,14/04/2023,5,0.00894
Netherlands,0,14/04/2023,6,0.14504
Netherlands,0,14/04/2023,7,0.36639
Netherlands,0,14/04/2023,8,0.56249
Netherlands,0,14/04/2023,9,0.70452
Netherlands,0,14/04/2023,10,0.69113
Netherlands,0,14/04/2023,11,0.77076
Netherlands,0,14/04/2023,12,0.79946
Netherlands,0,14/04/2023,13,0.7058
Netherlands,0,14/04/2023,14,0.58038
Netherlands,0,14/04/2023,15,0.38826
Netherlands,0,14/04/2023,16,0.18784
Netherlands,0,14/04/2023,17,0.03107
Netherlands,0,14/04/2023,18,0
Netherlands,0,14/04/2023,19,0
Netherlands,0,14/04/2023,20,0
Netherlands,0,14/04/2023,21,0
Netherlands,0,14/04/2023,22,0
Netherlands,0,14/04/2023,23,0
Netherlands,0,15/04/2023,0,0
Netherlands,0,15/04/2023,1,0
Netherlands,0,15/04/2023,2,0
Netherlands,0,15/04/2023,3,0
Netherlands,0,15/04/2023,4,0
Netherlands,0,15/04/2023,5,0.00978
Netherlands,0,15/04/2023,6,0.14597
Netherlands,0,15/04/2023,7,0.36373
Netherlands,0,15/04/2023,8,0.55006
Netherlands,0,15/04/2023,9,0.59325
Netherlands,0,15/04/2023,10,0.61767
Netherlands,0,15/04/2023,11,0.59214
Netherlands,0,15/04/2023,12,0.6311
Netherlands,0,15/04/2023,13,0.5895
Netherlands,0,15/04/2023,14,0.41229
Netherlands,0,15/04/2023,15,0.30629
Netherlands,0,15/04/2023,16,0.1355
Netherlands,0,15/04/2023,17,0.02367
Netherlands,0,15/04/2023,18,0
Netherlands,0,15/04/2023,19,0
Netherlands,0,15/04/2023,20,0
Netherlands,0,15/04/2023,21,0
Netherlands,0,15/04/2023,22,0
Netherlands,0,15/04/2023,23,0
Netherlands,0,16/04/2023,0,0
Netherlands,0,16/04/2023,1,0
Netherlands,0,16/04/2023,2,0
Netherlands,0,16/04/2023,3,0
Netherlands,0,16/04/2023,4,0
Netherlands,0,16/04/2023,5,0.00078
Netherlands,0,16/04/2023,6,0.00423
Netherlands,0,16/04/2023,7,0.01477
Netherlands,0,16/04/2023,8,0.03547
Netherlands,0,16/04/2023,9,0.0389
Netherlands,0,16/04/2023,10,0.07205
Netherlands,0,16/04/2023,11,0.10853
Netherlands,0,16/04/2023,12,0.13432
Netherlands,0,16/04/2023,13,0.16939
Netherlands,0,16/04/2023,14,0.16435
Netherlands,0,16/04/2023,15,0.12758
Netherlands,0,16/04/2023,16,0.0832
Netherlands,0,16/04/2023,17,0.03065
Netherlands,0,16/04/2023,18,0.0002
Netherlands,0,16/04/2023,19,0
Netherlands,0,16/04/2023,20,0
Netherlands,0,16/04/2023,21,0
Netherlands,0,16/04/2023,22,0
Netherlands,0,16/04/2023,23,0
Netherlands,0,17/04/2023,0,0
Netherlands,0,17/04/2023,1,0
Netherlands,0,17/04/2023,2,0
Netherlands,0,17/04/2023,3,0
Netherlands,0,17/04/2023,4,0
Netherlands,0,17/04/2023,5,0.01258
Netherlands,0,17/04/2023,6,0.05347
Netherlands,0,17/04/2023,7,0.1354
Netherlands,0,17/04/2023,8,0.19982
Netherlands,0,17/04/2023,9,0.35009
Netherlands,0,17/04/2023,10,0.50912
Netherlands,0,17/04/2023,11,0.5595
Netherlands,0,17/04/2023,12,0.58031
Netherlands,0,17/04/2023,13,0.39669
Netherlands,0,17/04/2023,14,0.34884
Netherlands,0,17/04/2023,15,0.2599
Netherlands,0,17/04/2023,16,0.13848
Netherlands,0,17/04/2023,17,0.03066
Netherlands,0,17/04/2023,18,0.00014
Netherlands,0,17/04/2023,19,0
Netherlands,0,17/04/2023,20,0
Netherlands,0,17/04/2023,21,0
Netherlands,0,17/04/2023,22,0
Netherlands,0,17/04/2023,23,0
Netherlands,0,18/04/2023,0,0
Netherlands,0,18/04/2023,1,0
Netherlands,0,18/04/2023,2,0
Netherlands,0,18/04/2023,3,0
Netherlands,0,18/04/2023,4,0
Netherlands,0,18/04/2023,5,0.01398
Netherlands,0,18/04/2023,6,0.13673
Netherlands,0,18/04/2023,7,0.28496
Netherlands,0,18/04/2023,8,0.40054
Netherlands,0,18/04/2023,9,0.31232
Netherlands,0,18/04/2023,10,0.39497
Netherlands,0,18/04/2023,11,0.22449
Netherlands,0,18/04/2023,12,0.31157
Netherlands,0,18/04/2023,13,0.21269
Netherlands,0,18/04/2023,14,0.13331
Netherlands,0,18/04/2023,15,0.11751
Netherlands,0,18/04/2023,16,0.06686
Netherlands,0,18/04/2023,17,0.03326
Netherlands,0,18/04/2023,18,0.00048
Netherlands,0,18/04/2023,19,0
Netherlands,0,18/04/2023,20,0
Netherlands,0,18/04/2023,21,0
Netherlands,0,18/04/2023,22,0
Netherlands,0,18/04/2023,23,0
Netherlands,0,19/04/2023,0,0
Netherlands,0,19/04/2023,1,0
Netherlands,0,19/04/2023,2,0
Netherlands,0,19/04/2023,3,0
Netherlands,0,19/04/2023,4,0
Netherlands,0,19/04/2023,5,0.01029
Netherlands,0,19/04/2023,6,0.10668
Netherlands,0,19/04/2023,7,0.33617
Netherlands,0,19/04/2023,8,0.51526
Netherlands,0,19/04/2023,9,0.73418
Netherlands,0,19/04/2023,10,0.83411
Netherlands,0,19/04/2023,11,0.87032
Netherlands,0,19/04/2023,12,0.84474
Netherlands,0,19/04/2023,13,0.76501
Netherlands,0,19/04/2023,14,0.62965
Netherlands,0,19/04/2023,15,0.44564
Netherlands,0,19/04/2023,16,0.22796
Netherlands,0,19/04/2023,17,0.04048
Netherlands,0,19/04/2023,18,0.00111
Netherlands,0,19/04/2023,19,0
Netherlands,0,19/04/2023,20,0
Netherlands,0,19/04/2023,21,0
Netherlands,0,19/04/2023,22,0
Netherlands,0,19/04/2023,23,0
Netherlands,0,20/04/2023,0,0
Netherlands,0,20/04/2023,1,0
Netherlands,0,20/04/2023,2,0
Netherlands,0,20/04/2023,3,0
Netherlands,0,20/04/2023,4,0
Netherlands,0,20/04/2023,5,0.01681
Netherlands,0,20/04/2023,6,0.04573
Netherlands,0,20/04/2023,7,0.13658
Netherlands,0,20/04/2023,8,0.3083
Netherlands,0,20/04/2023,9,0.19601
Netherlands,0,20/04/2023,10,0.16265
Netherlands,0,20/04/2023,11,0.36294
Netherlands,0,20/04/2023,12,0.47085
Netherlands,0,20/04/2023,13,0.50654
Netherlands,0,20/04/2023,14,0.43269
Netherlands,0,20/04/2023,15,0.29107
Netherlands,0,20/04/2023,16,0.15529
Netherlands,0,20/04/2023,17,0.03276
Netherlands,0,20/04/2023,18,0.00136
Netherlands,0,20/04/2023,19,0
Netherlands,0,20/04/2023,20,0
Netherlands,0,20/04/2023,21,0
Netherlands,0,20/04/2023,22,0
Netherlands,0,20/04/2023,23,0
Netherlands,0,21/04/2023,0,0
Netherlands,0,21/04/2023,1,0
Netherlands,0,21/04/2023,2,0
Netherlands,0,21/04/2023,3,0
Netherlands,0,21/04/2023,4,0
Netherlands,0,21/04/2023,5,0.00258
Netherlands,0,21/04/2023,6,0.02771
Netherlands,0,21/04/2023,7,0.11839
Netherlands,0,21/04/2023,8,0.26509
Netherlands,0,21/04/2023,9,0.26737
Netherlands,0,21/04/2023,10,0.34226
Netherlands,0,21/04/2023,11,0.47233
Netherlands,0,21/04/2023,12,0.39093
Netherlands,0,21/04/2023,13,0.41276
Netherlands,0,21/04/2023,14,0.34754
Netherlands,0,21/04/2023,15,0.25017
Netherlands,0,21/04/2023,16,0.15711
Netherlands,0,21/04/2023,17,0.03945
Netherlands,0,21/04/2023,18,0.0013
Netherlands,0,21/04/2023,19,0
Netherlands,0,21/04/2023,20,0
Netherlands,0,21/04/2023,21,0
Netherlands,0,21/04/2023,22,0
Netherlands,0,21/04/2023,23,0
Netherlands,0,22/04/2023,0,0
Netherlands,0,22/04/2023,1,0
Netherlands,0,22/04/2023,2,0
Netherlands,0,22/04/2023,3,0
Netherlands,0,22/04/2023,4,0
Netherlands,0,22/04/2023,5,0.0184
Netherlands,0,22/04/2023,6,0.152
Netherlands,0,22/04/2023,7,0.29086
Netherlands,0,22/04/2023,8,0.43906
Netherlands,0,22/04/2023,9,0.54203
Netherlands,0,22/04/2023,10,0.47846
Netherlands,0,22/04/2023,11,0.32679
Netherlands,0,22/04/2023,12,0.15052
Netherlands,0,22/04/2023,13,0.05159
Netherlands,0,22/04/2023,14,0.04448
Netherlands,0,22/04/2023,15,0.02307
Netherlands,0,22/04/2023,16,0.01991
Netherlands,0,22/04/2023,17,0.01045
Netherlands,0,22/04/2023,18,0.00255
Netherlands,0,22/04/2023,19,0
Netherlands,0,22/04/2023,20,0
Netherlands,0,22/04/2023,21,0
Netherlands,0,22/04/2023,22,0
Netherlands,0,22/04/2023,23,0
Netherlands,0,23/04/2023,0,0
Netherlands,0,23/04/2023,1,0
Netherlands,0,23/04/2023,2,0
Netherlands,0,23/04/2023,3,0
Netherlands,0,23/04/2023,4,0
Netherlands,0,23/04/2023,5,0.02639
Netherlands,0,23/04/2023,6,0.13669
Netherlands,0,23/04/2023,7,0.2927
Netherlands,0,23/04/2023,8,0.51468
Netherlands,0,23/04/2023,9,0.65613
Netherlands,0,23/04/2023,10,0.65975
Netherlands,0,23/04/2023,11,0.47293
Netherlands,0,23/04/2023,12,0.3525
Netherlands,0,23/04/2023,13,0.32444
Netherlands,0,23/04/2023,14,0.15151
Netherlands,0,23/04/2023,15,0.04439
Netherlands,0,23/04/2023,16,0.03086
Netherlands,0,23/04/2023,17,0.01553
Netherlands,0,23/04/2023,18,0
Netherlands,0,23/04/2023,19,0
Netherlands,0,23/04/2023,20,0
Netherlands,0,23/04/2023,21,0
Netherlands,0,23/04/2023,22,0
Netherlands,0,23/04/2023,23,0
Netherlands,0,24/04/2023,0,0
Netherlands,0,24/04/2023,1,0
Netherlands,0,24/04/2023,2,0
Netherlands,0,24/04/2023,3,0
Netherlands,0,24/04/2023,4,0
Netherlands,0,24/04/2023,5,0.00036
Netherlands,0,24/04/2023,6,0.00732
Netherlands,0,24/04/2023,7,0.02946
Netherlands,0,24/04/2023,8,0.22246
Netherlands,0,24/04/2023,9,0.37892
Netherlands,0,24/04/2023,10,0.45159
Netherlands,0,24/04/2023,11,0.6469
Netherlands,0,24/04/2023,12,0.61483
Netherlands,0,24/04/2023,13,0.62685
Netherlands,0,24/04/2023,14,0.45521
Netherlands,0,24/04/2023,15,0.30673
Netherlands,0,24/04/2023,16,0.20479
Netherlands,0,24/04/2023,17,0.03909
Netherlands,0,24/04/2023,18,0.00234
Netherlands,0,24/04/2023,19,0
Netherlands,0,24/04/2023,20,0
Netherlands,0,24/04/2023,21,0
Netherlands,0,24/04/2023,22,0
Netherlands,0,24/04/2023,23,0
Netherlands,0,25/04/2023,0,0
Netherlands,0,25/04/2023,1,0
Netherlands,0,25/04/2023,2,0
Netherlands,0,25/04/2023,3,0
Netherlands,0,25/04/2023,4,9.00E-05
Netherlands,0,25/04/2023,5,0.02107
Netherlands,0,25/04/2023,6,0.15552
Netherlands,0,25/04/2023,7,0.33986
Netherlands,0,25/04/2023,8,0.48392
Netherlands,0,25/04/2023,9,0.67516
Netherlands,0,25/04/2023,10,0.72424
Netherlands,0,25/04/2023,11,0.81073
Netherlands,0,25/04/2023,12,0.73014
Netherlands,0,25/04/2023,13,0.69328
Netherlands,0,25/04/2023,14,0.59074
Netherlands,0,25/04/2023,15,0.36819
Netherlands,0,25/04/2023,16,0.19306
Netherlands,0,25/04/2023,17,0.04705
Netherlands,0,25/04/2023,18,0.00312
Netherlands,0,25/04/2023,19,0
Netherlands,0,25/04/2023,20,0
Netherlands,0,25/04/2023,21,0
Netherlands,0,25/04/2023,22,0
Netherlands,0,25/04/2023,23,0
Netherlands,0,26/04/2023,0,0
Netherlands,0,26/04/2023,1,0
Netherlands,0,26/04/2023,2,0
Netherlands,0,26/04/2023,3,0
Netherlands,0,26/04/2023,4,0.00025
Netherlands,0,26/04/2023,5,0.03462
Netherlands,0,26/04/2023,6,0.12291
Netherlands,0,26/04/2023,7,0.19338
Netherlands,0,26/04/2023,8,0.24018
Netherlands,0,26/04/2023,9,0.39305
Netherlands,0,26/04/2023,10,0.4762
Netherlands,0,26/04/2023,11,0.57922
Netherlands,0,26/04/2023,12,0.47116
Netherlands,0,26/04/2023,13,0.44572
Netherlands,0,26/04/2023,14,0.32686
Netherlands,0,26/04/2023,15,0.2942
Netherlands,0,26/04/2023,16,0.2161
Netherlands,0,26/04/2023,17,0.04571
Netherlands,0,26/04/2023,18,0.00344
Netherlands,0,26/04/2023,19,0
Netherlands,0,26/04/2023,20,0
Netherlands,0,26/04/2023,21,0
Netherlands,0,26/04/2023,22,0
Netherlands,0,26/04/2023,23,0
Netherlands,0,27/04/2023,0,0
Netherlands,0,27/04/2023,1,0
Netherlands,0,27/04/2023,2,0
Netherlands,0,27/04/2023,3,0
Netherlands,0,27/04/2023,4,0.00062
Netherlands,0,27/04/2023,5,0.024
Netherlands,0,27/04/2023,6,0.17611
Netherlands,0,27/04/2023,7,0.36616
Netherlands,0,27/04/2023,8,0.52685
Netherlands,0,27/04/2023,9,0.67592
Netherlands,0,27/04/2023,10,0.75451
Netherlands,0,27/04/2023,11,0.78564
Netherlands,0,27/04/2023,12,0.66092
Netherlands,0,27/04/2023,13,0.51914
Netherlands,0,27/04/2023,14,0.34046
Netherlands,0,27/04/2023,15,0.23173
Netherlands,0,27/04/2023,16,0.1202
Netherlands,0,27/04/2023,17,0.03823
Netherlands,0,27/04/2023,18,0.00207
Netherlands,0,27/04/2023,19,0
Netherlands,0,27/04/2023,20,0
Netherlands,0,27/04/2023,21,0
Netherlands,0,27/04/2023,22,0
Netherlands,0,27/04/2023,23,0
Netherlands,0,28/04/2023,0,0
Netherlands,0,28/04/2023,1,0
Netherlands,0,28/04/2023,2,0
Netherlands,0,28/04/2023,3,0
Netherlands,0,28/04/2023,4,0
Netherlands,0,28/04/2023,5,0.00955
Netherlands,0,28/04/2023,6,0.02619
Netherlands,0,28/04/2023,7,0.10779
Netherlands,0,28/04/2023,8,0.09418
Netherlands,0,28/04/2023,9,0.07381
Netherlands,0,28/04/2023,10,0.09871
Netherlands,0,28/04/2023,11,0.14516
Netherlands,0,28/04/2023,12,0.12304
Netherlands,0,28/04/2023,13,0.11551
Netherlands,0,28/04/2023,14,0.14079
Netherlands,0,28/04/2023,15,0.0779
Netherlands,0,28/04/2023,16,0.03276
Netherlands,0,28/04/2023,17,0.00774
Netherlands,0,28/04/2023,18,0.003
Netherlands,0,28/04/2023,19,0
Netherlands,0,28/04/2023,20,0
Netherlands,0,28/04/2023,21,0
Netherlands,0,28/04/2023,22,0
Netherlands,0,28/04/2023,23,0
Netherlands,0,29/04/2023,0,0
Netherlands,0,29/04/2023,1,0
Netherlands,0,29/04/2023,2,0
Netherlands,0,29/04/2023,3,0
Netherlands,0,29/04/2023,4,0.00134
Netherlands,0,29/04/2023,5,0.02698
Netherlands,0,29/04/2023,6,0.09567
Netherlands,0,29/04/2023,7,0.14551
Netherlands,0,29/04/2023,8,0.26918
Netherlands,0,29/04/2023,9,0.2832
Netherlands,0,29/04/2023,10,0.42355
Netherlands,0,29/04/2023,11,0.50046
Netherlands,0,29/04/2023,12,0.41096
Netherlands,0,29/04/2023,13,0.5739
Netherlands,0,29/04/2023,14,0.47157
Netherlands,0,29/04/2023,15,0.2055
Netherlands,0,29/04/2023,16,0.2085
Netherlands,0,29/04/2023,17,0.04703
Netherlands,0,29/04/2023,18,0.00529
Netherlands,0,29/04/2023,19,0
Netherlands,0,29/04/2023,20,0
Netherlands,0,29/04/2023,21,0
Netherlands,0,29/04/2023,22,0
Netherlands,0,29/04/2023,23,0
Netherlands,0,30/04/2023,0,0
Netherlands,0,30/04/2023,1,0
Netherlands,0,30/04/2023,2,0
Netherlands,0,30/04/2023,3,0
Netherlands,0,30/04/2023,4,0.00154
Netherlands,0,30/04/2023,5,0.02857
Netherlands,0,30/04/2023,6,0.10576
Netherlands,0,30/04/2023,7,0.24078
Netherlands,0,30/04/2023,8,0.36396
Netherlands,0,30/04/2023,9,0.51915
Netherlands,0,30/04/2023,10,0.65949
Netherlands,0,30/04/2023,11,0.56804
Netherlands,0,30/04/2023,12,0.43458
Netherlands,0,30/04/2023,13,0.3299
Netherlands,0,30/04/2023,14,0.23708
Netherlands,0,30/04/2023,15,0.21166
Netherlands,0,30/04/2023,16,0.10913
Netherlands,0,30/04/2023,17,0.05357
Netherlands,0,30/04/2023,18,0.0083
Netherlands,0,30/04/2023,19,0
Netherlands,0,30/04/2023,20,0
Netherlands,0,30/04/2023,21,0
Netherlands,0,30/04/2023,22,0
Netherlands,0,30/04/2023,23,0
Netherlands,0,01/05/2023,0,0
Netherlands,0,01/05/2023,1,0
Netherlands,0,01/05/2023,2,0
Netherlands,0,01/05/2023,3,0
Netherlands,0,01/05/2023,4,0.00117
Netherlands,0,01/05/2023,5,0.03935
Netherlands,0,01/05/2023,6,0.12215
Netherlands,0,01/05/2023,7,0.25956
Netherlands,0,01/05/2023,8,0.37656
Netherlands,0,01/05/2023,9,0.45864
